price,year,brand,model,color,state,mileage,vin,
750,2018,nissan,sentra,gray,missouri,37088,3n1ab7ap3jy312956,
10800,2017,nissan,door,blue,florida,41729,1n4al3ap3hc221262,
22300,2017,nissan,titan,white,texas,17195,1n6aa1ej0hn508411,
8300,2018,nissan,sedan,gray,california,43064,3n1cn7apxjl833105,
8300,2018,nissan,sedan,gray,california,47510,3n1cn7ap7jl819100,
8000,2018,nissan,sedan,gray,california,52571,3n1cn7ap9jl817056,
15200,2018,nissan,frontier,black,alabama,12129,1n6bd0ct0jn772776,
6700,2017,nissan,sedan,white,california,62280,3n1cn7ap4hl810879,
7500,2017,nissan,door,gray,connecticut,74859,1n4al3ap4hn358022,
10500,2017,nissan,door,black,connecticut,59508,1n4al3ap4hc198591,
8400,2017,nissan,juke,white,connecticut,58529,jn8af5mrxht705637,
7000,2015,nissan,door,black,florida,24396,1n4al3ap8fc191026,
25500,2020,nissan,armada,black,california,10317,jn8ay2nc6l9615894,
4100,2017,nissan,door,black,florida,37619,3n1cn7ap7hl863981,
13900,2020,nissan,altima,black,california,15160,1n4bl4bv4lc140657,
1900,2015,nissan,door,black,florida,91898,3n1cn7apxfl814609,
14700,2017,nissan,pathfinder,white,connecticut,31198,5n1dr2mm8hc628832,
1900,2013,nissan,door,blue,ohio,144015,jn8as5mv0dw660449,
18800,2017,nissan,titan,white,missouri,15621,1n6aa1r74hn571882,
7800,2018,nissan,versa,red,california,54815,3n1cn7ap9jl828199,
13500,2016,nissan,door,red,louisiana,53011,1n4aa6apxgc432268,
8000,2018,nissan,versa,silver,california,56255,3n1cn7ap6jl831688,
3300,2013,nissan,door,gray,louisiana,100225,jn8as5mt3dw524301,
7200,2017,nissan,sentra,silver,connecticut,54117,3n1ab7ap8hl685756,
8000,2017,nissan,door,gray,california,54119,1n4al3ap8hc255116,
1280,2012,nissan,door,black,indiana,162176,1n4al2ap1cn403663,
14000,2018,nissan,rogue,white,florida,37655,knmat2mv3jp514463,
3500,2015,nissan,door,gray,california,101178,3n1ab7apxfy368576,
600,2012,nissan,door,silver,kansas,206142,3n1ab6ap0cl688945,
12500,2018,nissan,sport,gray,california,43187,jn1bj1cr5jw281199,
5800,2013,nissan,door,gray,texas,105590,3n1ab7ap3dl795351,
8000,2018,nissan,versa,gray,california,53903,3n1cn7ap8jl818263,
2200,2015,nissan,door,tan,texas,73382,3n1cn7apxfl824461,
8300,2018,nissan,versa,white,california,48977,3n1cn7ap4jl828918,
7500,2016,nissan,door,blue,missouri,77504,1n4al3ap7gc240931,
8000,2018,nissan,versa,blue,california,50871,3n1cn7ap3jl818641,
3500,2012,nissan,door,silver,missouri,107734,jn8as5mvxcw706691,
8000,2018,nissan,versa,white,california,53098,3n1cn7apxjl802906,
2000,2012,nissan,door,burgundy,oklahoma,159990,1n4aa5ap4cc822996,
7800,2018,nissan,versa,red,california,51552,3n1cn7ap0jl821772,
8000,2018,nissan,versa,white,california,54692,3n1cn7ap5jl830774,
18500,2019,nissan,frontier,white,california,18611,1n6ad0ev0kn768867,
8000,2018,nissan,versa,blue,california,51654,3n1cn7ap1jl822946,
18300,2019,nissan,frontier,white,california,24046,1n6ad0ev8kn726625,
7500,2018,nissan,versa,red,california,65184,3n1cn7ap3jl833592,
29800,2019,nissan,armada,blue,california,37398,jn8ay2ncxk9583031,
21100,2020,nissan,rogue,silver,south carolina,19597,5n1at2mt6lc714032,
16200,2019,nissan,rogue,silver,california,34122,knmat2mvxkp508886,
6998,2015,nissan,doors,super black,vermont,43651,1n4az0cp5fc322746,
14700,2020,nissan,rogue,gray,pennsylvania,15387,knmat2mv5lp500471,
19000,2020,nissan,cargo,black,california,264,3n6cm0kn9lk693851,
7500,2016,nissan,door,black,texas,58126,1n4al3apxgn356323,
7998,2015,nissan,doors,cayenne red,vermont,62921,1n4az0cp2fc306536,
10999,2015,nissan,doors,super black,massachusetts,43279,1n4az0cp1fc329211,
2900,2012,nissan,door,gray,north carolina,117844,jn8as5mv0cw412832,
8495,2015,nissan,doors,morningsky blue,new hampshire,45043,1n4az0cp6fc322884,
19925,2016,nissan,murano,gray,alabama,42837,5n1az2mg7gn100344,
9500,2018,nissan,sentra,black,new jersey,42782,3n1ab7ap3jy262463,
12750,2015,nissan,doors,pearl white,massachusetts,24629,1n4az0cp8fc301146,
22800,2015,nissan,door,blue,alabama,35902,1n6ad0ev4fn729804,
11621,2015,nissan,doors,glacier white,rhode island,12840,1n4az0cp0fc326204,
11590,2015,nissan,doors,cayenne red,new hampshire,63933,1n4az0cp4fc309194,
4700,2012,nissan,door,black,alabama,100079,1n4aa5ap0cc820341,
11390,2015,nissan,doors,super black,new york,37953,1n4az0cp7fc314468,
14500,2017,nissan,rogue,blue,tennessee,8677,knmat2mv8hp540065,
12000,2020,nissan,rogue,blue,ohio,11583,jn8at2mv7lw102351,
15000,2020,nissan,altima,blue,ohio,14320,1n4bl4cv4lc134145,
7500,2016,nissan,door,black,georgia,19723,3n1ab7ap9gy325347,
28000,2018,nissan,armada,gray,pennsylvania,29554,jn8ay2nc4j9558303,
17500,2018,nissan,maxima,black,pennsylvania,39309,1n4aa6ap0jc397943,
18000,2018,nissan,maxima,silver,pennsylvania,34951,1n4aa6ap6jc388082,
13200,2018,nissan,sport,black,pennsylvania,35870,jn1bj1cp2jw186856,
17000,2018,nissan,altima,gray,texas,44423,1n4al3ap1jc191541,
6700,2012,nissan,xterra,black,georgia,92982,5n1an0nu7cc517019,
23300,2018,nissan,murano,white,texas,36844,5n1az2mg3jn162296,
26800,2018,nissan,titan,white,new mexico,33605,1n6aa1ej0jn540880,
18200,2018,nissan,sport,black,tennessee,28009,jn1bj1cr5jw269215,
18700,2018,nissan,rogue,silver,virginia,41366,5n1at2mv4jc797992,
12900,2016,nissan,door,red,new jersey,98354,1n6ad0ev8gn783236,
16000,2018,nissan,rogue,no_color,virginia,39598,knmat2mv5jp602138,
19400,2020,nissan,rogue,black,minnesota,21009,knmat2mvxlp505598,
10900,2018,nissan,sentra,silver,tennessee,28880,3n1ab7ap5jy332934,
15800,2018,nissan,sport,black,virginia,28626,jn1bj1cp4jw195994,
19800,2020,nissan,rogue,silver,minnesota,14850,knmat2mv2lp511637,
19000,2018,nissan,rogue,black,virginia,41096,jn8at2mv3jw342140,
18000,2020,nissan,rogue,black,minnesota,12748,jn8at2mt4lw003761,
19800,2020,nissan,rogue,blue,minnesota,14531,jn8at2mv1lw104855,
19700,2020,nissan,rogue,black,minnesota,15931,knmat2mv1lp508342,
20100,2020,nissan,rogue,blue,minnesota,10875,jn8at2mvxlw103235,
19700,2019,nissan,frontier,silver,minnesota,31172,1n6ad0ev3kn713569,
23400,2019,nissan,frontier,white,minnesota,16248,1n6ad0ev6kn772552,
23300,2019,nissan,frontier,black,minnesota,18137,1n6ad0ev4kn776678,
17500,2019,nissan,altima,black,minnesota,25664,1n4bl4ev6kc195850,
17100,2019,nissan,altima,black,minnesota,31026,1n4bl4ev5kc113073,
15800,2019,nissan,altima,silver,minnesota,41287,1n4bl4cv1kc146106,
13600,2019,nissan,altima,black,minnesota,43612,1n4bl4bv6kc147611,
14400,2019,nissan,altima,black,minnesota,29545,1n4bl4bv2kc158895,
19800,2019,nissan,frontier,silver,minnesota,24303,1n6ad0er7kn757187,
17200,2019,nissan,altima,gray,minnesota,29661,1n4bl4ev9kc174619,
20300,2019,nissan,frontier,silver,minnesota,18857,1n6ad0ev1kn770708,
20500,2019,nissan,frontier,gray,minnesota,14470,1n6ad0ev7kn771684,
16500,2019,nissan,altima,silver,minnesota,42364,1n4bl4ev6kc182600,
16000,2019,nissan,altima,black,minnesota,37108,1n4bl4cv4kc215340,
14600,2019,nissan,altima,blue,minnesota,26432,1n4bl4bv3kc205738,
16300,2019,nissan,rogue,white,minnesota,24174,knmat2mt6kp511315,
15400,2019,nissan,sport,silver,minnesota,30756,jn1bj1cr6kw314745,
15800,2019,nissan,rogue,blue,minnesota,32473,knmat2mt5kp510172,
15800,2019,nissan,sport,blue,minnesota,22947,jn1bj1cr1kw325880,
21400,2018,nissan,murano,white,georgia,17127,5n1az2mg6jn171087,
15300,2019,nissan,kicks,gray,minnesota,20793,3n1cp5cu6kl530566,
20100,2019,nissan,pathfinder,black,minnesota,32519,5n1dr2mm2kc630096,
11300,2019,nissan,sentra,gray,minnesota,26930,3n1ab7apxky263126,
10700,2019,nissan,sentra,black,minnesota,40839,3n1ab7ap7ky221626,
16000,2018,nissan,rogue,no_color,south carolina,44732,jn1butcp0jw1s4309,
16600,2019,nissan,rogue,white,minnesota,19292,5n1at2mt3kc829542,
15800,2019,nissan,sport,gray,minnesota,24155,jn1bj1cr4kw315960,
11600,2019,nissan,sentra,black,minnesota,33369,3n1ab7ap9kl608997,
15000,2017,nissan,rogue,red,virginia,28918,jn8at2mv7hw264732,
17600,2019,nissan,rogue,blue,minnesota,21623,knmat2mv3kp536609,
36300,2017,nissan,xd,white,virginia,16224,1n6ba1f46hn535299,
15600,2019,nissan,sport,silver,minnesota,26406,jn1bj1cr4kw325341,
14000,2017,nissan,rogue,green,virginia,27790,knmat2mv8hp516090,
16600,2019,nissan,rogue,black,minnesota,19182,knmat2mt6kp529541,
12600,2017,nissan,sentra,gray,tennessee,11837,3n1ab7ap1hy384412,
20900,2019,nissan,pathfinder,black,minnesota,21774,5n1dr2mm1kc635595,
12700,2017,nissan,door,black,tennessee,17738,1n4al3apxhc122728,
15600,2019,nissan,sport,white,minnesota,27206,jn1bj1cr3kw312158,
18900,2019,nissan,rogue,silver,minnesota,20508,5n1at2mt7kc832007,
15700,2019,nissan,sport,blue,minnesota,24987,jn1bj1cr6kw323624,
21900,2019,nissan,pathfinder,gray,minnesota,21273,5n1dr2mm6kc637875,
21700,2019,nissan,pathfinder,black,minnesota,23863,5n1dr2mm9kc621704,
14600,2016,nissan,rogue,gray,virginia,31566,knmat2mv8gp727076,
12000,2019,nissan,sentra,gray,minnesota,25261,3n1ab7ap2ky279224,
21000,2019,nissan,pathfinder,silver,minnesota,20628,5n1dr2mm3kc636893,
12500,2017,nissan,door,blue,pennsylvania,48765,1n4al3ap5hc144474,
15900,2019,nissan,rogue,silver,minnesota,30645,knmat2mt9kp518680,
11800,2017,nissan,door,red,pennsylvania,60158,1n4al3ap1hc129888,
9900,2019,nissan,versa,blue,minnesota,39985,3n1cn7ap9kl804020,
10600,2018,nissan,sentra,black,minnesota,39208,3n1ab7ap6jl660439,
10100,2018,nissan,sentra,black,minnesota,45080,3n1ab7ap1jy239344,
13300,2018,nissan,sport,gray,minnesota,39247,jn1bj1cr7jw262489,
10100,2018,nissan,sentra,white,minnesota,46382,3n1ab7ap7jy308330,
10300,2018,nissan,sentra,black,minnesota,39893,3n1ab7ap4jy297769,
10300,2018,nissan,sentra,gray,minnesota,41203,3n1ab7ap7jy307016,
10300,2018,nissan,sentra,blue,minnesota,40648,3n1ab7ap1jy308971,
24000,2018,nissan,murano,gray,minnesota,31551,5n1az2mhxjn157718,
10400,2018,nissan,sentra,gray,minnesota,38761,3n1ab7ap0jy322490,
10200,2018,nissan,sentra,gray,minnesota,42838,3n1ab7ap3jy324878,
9500,2018,nissan,versa,blue,minnesota,41557,3n1cn7ap6jl823820,
10500,2018,nissan,sentra,black,minnesota,41136,3n1ab7ap9jl662721,
10500,2018,nissan,sentra,silver,minnesota,41141,3n1ab7apxjl642008,
3500,2016,nissan,door,blue,pennsylvania,115716,1n4al3ap3gn379927,
9300,2018,nissan,versa,black,minnesota,52260,3n1cn7ap6jl882723,
14100,2016,nissan,rogue,silver,pennsylvania,22041,knmat2mv4gp710291,
2425,2012,nissan,door,black,tennessee,161836,jn8af5mr5ct111885,
925,2012,nissan,door,silver,tennessee,83720,jn8as5mt4cw269429,
11000,2016,nissan,rogue,black,pennsylvania,37605,knmat2mv1gp666895,
11000,2016,nissan,rogue,green,pennsylvania,63738,knmat2mvxgp669049,
2100,2013,nissan,door,silver,tennessee,155704,5n1ar2mn3dc619753,
800,2012,nissan,door,black,florida,234792,1n4al2ap9cc190456,
20400,2018,nissan,pathfinder,silver,south carolina,24143,5n1dr2mn2jc625942,
375,2017,nissan,door,red,north carolina,1,3n1ce2cp0hl360793,
3000,2015,nissan,door,beige,pennsylvania,132655,1n4al3ap4fn890836,
15100,2017,nissan,rogue,gray,south carolina,28079,5n1at2mt7hc846000,
4000,2015,nissan,door,silver,north carolina,74906,3n1ab7ap9fl684869,
19500,2017,nissan,door,gray,south carolina,53155,1n4aa6ap1hc373256,
22600,2017,nissan,titan,gray,south carolina,94258,1n6aa1e66hn506500,
6500,2014,nissan,door,white,pennsylvania,65620,5n1at2mv7ec872853,
11800,2012,nissan,door,gray,pennsylvania,92878,5n1aa0nc6cn602411,
20500,2017,nissan,pathfinder,white,missouri,25918,5n1dr2mm1hc690282,
14200,2018,nissan,rogue,black,ohio,37830,knmat2mt9jp601489,
22000,2018,nissan,frontier,white,ohio,13875,1n6dd0ev1jn706650,
16200,2018,nissan,frontier,silver,ohio,6024,1n6bd0ct2jn715379,
4800,2016,nissan,door,gray,texas,76789,1n4al3apxgn304206,
16000,2018,nissan,sport,black,ohio,30409,jn1bj1cr2jw289275,
14300,2018,nissan,sport,gray,ohio,44864,jn1bj1cr3jw263168,
16800,2019,nissan,pathfinder,silver,florida,42397,5n1dr2mn9kc600778,
11900,2018,nissan,sentra,gray,ohio,16778,3n1ab7ap8jl635929,
3000,2015,nissan,door,gray,south carolina,99767,3n1ab7ap5fy313713,
15000,2019,nissan,rogue,gray,florida,34692,knmat2mt8kp524910,
15200,2019,nissan,rogue,gray,florida,30721,knmat2mt6kp525148,
18000,2017,nissan,door,black,ohio,53376,1n4aa6apxhc456376,
22700,2016,nissan,nvp,white,ohio,21282,5bzbf0aa5gn855028,
3800,2015,nissan,door,blue,texas,81699,3n1ab7ap8fy311793,
5475,2018,nissan,door,black,connecticut,33048,1n4al3ap6jc271871,
11400,2018,nissan,sentra,blue,illinois,10372,3n1ab7apxjy272844,
28100,2018,nissan,pathfinder,silver,illinois,8889,5n1dr2mm3jc651473,
3500,2017,nissan,sentra,gray,illinois,127780,3n1ab7ap2hy357557,
15200,2016,nissan,murano,orange,illinois,59640,5n1az2mg0gn147411,
1950,2015,nissan,door,blue,california,83975,3n1ce2cp7fl440279,
13400,2016,nissan,rogue,black,illinois,46178,knmat2mv3gp680121,
12500,2018,nissan,altima,gray,florida,34460,1n4al3ap1jc193208,
16500,2018,nissan,pathfinder,black,florida,30594,5n1dr2mm9jc667726,
16500,2018,nissan,pathfinder,silver,florida,39817,5n1dr2mm3jc649500,
16500,2018,nissan,pathfinder,black,florida,40419,5n1dr2mm9jc649808,
13900,2018,nissan,rogue,black,florida,35493,knmat2mt1jp582050,
13900,2018,nissan,rogue,gray,florida,37073,knmat2mt6jp582724,
1500,2013,nissan,door,black,maryland,98384,3n1ab7ap9dl691012,
16500,2018,nissan,pathfinder,white,florida,34640,5n1dr2mm5jc631645,
13900,2018,nissan,rogue,white,florida,38760,knmat2mt7jp582084,
16500,2018,nissan,pathfinder,black,florida,34841,5n1dr2mm0jc631567,
13900,2018,nissan,rogue,gray,florida,35065,5n1at2mt8jc761351,
12400,2018,nissan,altima,black,florida,37741,1n4al3apxjc193322,
13000,2018,nissan,altima,gray,florida,27488,1n4al3ap4jc153320,
16500,2018,nissan,pathfinder,gray,florida,37452,5n1dr2mm2jc632610,
13900,2018,nissan,rogue,black,florida,39797,knmat2mt2jp581604,
16500,2018,nissan,pathfinder,black,florida,36714,5n1dr2mm8jc627265,
13900,2018,nissan,rogue,black,florida,36207,5n1at2mt3jc761242,
13900,2018,nissan,rogue,black,florida,38563,knmat2mt4jp581457,
13900,2018,nissan,rogue,silver,florida,39885,5n1at2mt4jc764747,
12100,2018,nissan,altima,silver,florida,41852,1n4al3apxjc159820,
16500,2018,nissan,pathfinder,silver,florida,39454,5n1dr2mm6jc650009,
16500,2018,nissan,pathfinder,blue,florida,40203,5n1dr2mm3jc657841,
13900,2018,nissan,rogue,white,florida,34547,knmat2mtxjp581687,
3700,2015,nissan,door,silver,illinois,75858,3n1ab7ap4fy228278,
18800,2019,nissan,pathfinder,white,north carolina,31123,5n1dr2mn9kc620299,
9200,2018,nissan,versa,black,florida,33808,3n1cn7ap3jl883781,
30100,2019,nissan,titan,black,north carolina,30599,1n6aa1e56kn519701,
9200,2018,nissan,versa,black,florida,33931,3n1cn7ap5jl882616,
11100,2019,nissan,sentra,black,north carolina,40359,3n1ab7apxkl613545,
13900,2018,nissan,rogue,white,florida,44313,knmat2mt8jp581980,
9100,2018,nissan,versa,black,florida,33078,3n1cn7ap0jl882846,
22800,2019,nissan,frontier,black,illinois,24320,1n6ad0evxkn714086,
13900,2018,nissan,rogue,black,florida,42502,knmat2mt3jp582048,
12600,2019,nissan,altima,gray,california,33497,1n4bl4cv1kc171832,
9200,2018,nissan,versa,silver,florida,39577,3n1cn7ap7jl883833,
12100,2019,nissan,altima,gray,california,36974,1n4bl4cv8kc157345,
9200,2018,nissan,versa,black,florida,41220,3n1cn7ap6jl883130,
2300,2019,nissan,frontier,silver,california,1,1n6ad0ev9kn786557,
13900,2018,nissan,rogue,black,florida,41539,knmat2mt4jp581250,
9500,2019,nissan,sentra,black,california,19646,3n1ab7ap4ky350343,
13900,2018,nissan,rogue,white,florida,39924,knmat2mt6jp582092,
1700,2019,nissan,note,red,california,33279,3n1ce2cp0kl363331,
13900,2018,nissan,rogue,gray,florida,40259,knmat2mt9jp582734,
10400,2019,nissan,sentra,blue,california,25264,3n1ab7ap4ky323241,
9200,2018,nissan,versa,black,florida,35677,3n1cn7ap7jl882312,
7400,2019,nissan,versa,black,california,35511,3n1cn7ap5kl841811,
9200,2018,nissan,versa,black,florida,33027,3n1cn7ap0jl883768,
7800,2019,nissan,versa,red,california,23609,3n1cn7ap9kl880319,
9200,2018,nissan,versa,silver,florida,34553,3n1cn7ap5jl884088,
9200,2018,nissan,versa,silver,florida,31594,3n1cn7ap9jl884191,
9200,2018,nissan,versa,black,florida,32557,3n1cn7ap3jl883263,
9200,2018,nissan,versa,silver,florida,31371,3n1cn7ap4jl884311,
